"ID","year","used_out","used_in","month","month_long","avail_pts","m_elev","m_snd","m_a.sin","m_a.cos","m_rough","m_bio","m_herb","m_shrub","m_tree","m_SC_elev","m__SC_a.sin","m__SC_a.cos","m__SC_rough","m__SC_bio","m__SC_herb","m__SC_shrub","m_SC_tree","m_road","m_PDSI","Intercept_beta","Elev_beta","Asp_sin_beta","Asp_cos_beta","Rough_beta","Herb_beta","Shrub_beta","Tree_beta","Intercept_stder","Elev_stder","Asp_sin_stder","Asp_cos_stder","Rough_stder","Herb_stder","Shrub_stder","Tree_stder","is.Winter","is.Spring","is.Summer","unit","sex","age_class","mig_tend","is.Fall","is.2018","is.2019","is.2020","is.2021","mortality","age","b_year","tendency","is.mig","is.res","is.unk_mig","is.Adult","is.age_unk","is.Male","is.Female","is.unk","is.AntelopeIsland","is.Dugway","is.NorthSlope","is.Plateau","is.SouthwestDesert","is.WestDesert","is.Woodruff","clim.reg","is.NorthCentral","is.NorthMnt","is.Western","is.SouthCentral","is.mountain","scaled_SND","scaled_PDSI","scaled_Road","Intercept_beta_scale","weight_Elev","weight_Asp_sin","weight_Asp_cos","weight_Herb","weight_Rough","weight_Shrub","weight_Tree","scaled_log_RAP_bio","m_snd_no_0","scaled_log_SND","m_road_no_0","scaled_log_Road"
"PR18F0022","2020",11,325,"2","February",111222,1754.53755502241,9.84956401375921,-0.135368331732097,0.30994166298396,4.63636297664384,778.496142849436,64.0231698764633,6.47422272571973,0.354273435111758,-0.682646378792663,-0.229822287612756,0.311999536390831,-0.311953271221355,1.08228543450249,1.55068012819175,-1.00825667241991,-0.412833110388756,0.0367103630576684,-1.30931807582769,-12.3790444429489,8.7386239692225,-0.294031721997118,0.0616114522476655,-2.25753522430666,1.76745605687695,0.577656917868743,-0.777475889450654,0.491220168080739,0.614170822443316,0.0651048302061904,0.0672199979499946,0.234243305058209,0.142790273438281,0.224193390570326,1.0562083459029,1,0,0,"Southwest Desert","F","adult",NA,0,0,0,1,0,"false",4.5,2017,NA,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.503697504638023,-0.0746121253737266,0.337560582355191,0.411566451496362,0.000416272602382568,0.00100415284269013,0.00091784866004169,0.000772336939086621,0.000161173182246906,0.00026818039490161,4.90911285455367e-05,0.0790749483170035,9.84956401375921,0.461605271748067,0.0367103630576684,0.361471814903384
"PR18F0022","2020",2,80,"11","November",111222,1772.40936058033,5.36120582367087,-0.342322749449065,0.133727796154941,3.72494473415922,424.959432486379,46.6514718311126,6.06830483177789,0.76570282857708,-0.647149930649237,-0.516008054567131,0.0540690783080424,-0.412189595707496,0.144155899557086,0.757588396377579,-1.04774775962484,-0.365389069530412,0.0348222473970977,-4.05798600833873,-17.452974903335,0.827501977143435,-0.101955528295817,-0.201569677841573,-0.977652908682224,1.13907804970084,0.506063922127135,-3.01366839410608,1.15284755576836,1.22281788903152,0.128637444608235,0.113544903640574,0.422497185499905,0.287324428165785,0.564018858328909,2.56031992767029,0,0,0,"Southwest Desert","F","adult",NA,1,0,0,1,0,"false",4.5,2017,NA,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.548175965741606,-1.32355872625802,0.194550194312118,0.675158709365323,0.00010501047474872,0.000257212123483679,0.00032168645578235,0.000190747544099816,4.95426821300923e-05,4.23726265823106e-05,8.35437052773551e-06,-1.93685992922055,5.36120582367087,0.360638947135864,0.0348222473970977,0.296161669998263
"PR18F0023","2019",102,251,"4","April",111556,1508.54865455484,0,-0.578187464990421,0.118683835856643,0.931455762163454,279.240327727778,18.0583563412098,15.4493348632077,1.01721108680842,-1.17122220964557,-0.842172266277717,0.0320487024945749,-0.719413056894855,-0.242517936490837,-0.547808659376492,-0.135082709445332,-0.336386357839751,0.0390207608734627,2.41215940692168,4.77079182950914,14.9430463769946,-0.330602736642615,-0.292112717283847,3.62919672729391,-0.0998917522401188,-0.0174672362317782,-0.155966230040091,1.2046124556772,1.13682354751882,0.124436630831378,0.0839400276269093,0.36303780868444,0.146701941505216,0.13930647153847,0.514570808972585,0,1,0,"Southwest Desert","F","adult","res",0,0,1,0,0,"false",6.5,2014,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,1.61636210886241,0.512555629041442,0.788547442997424,0.000121498262562387,0.000274871527213235,0.000588613003744167,0.000731698785489517,6.71001422383327e-05,0.000694592439189197,0.000206829229826205,NA,6.47353950413439e-05,-1.51918713654108,0.0390207608734627,0.436964068979671
"PR18F0023","2019",127,232,"7","July",111556,1836.55195455015,0,-0.00334657201410842,0.33489773892796,13.234082655411,734.051274696117,61.058132238517,8.07570188963391,1.6144626913837,-0.519751820074744,-0.0472567305381032,0.348528625820725,0.633610224646824,0.96434847839809,1.41531357801145,-0.852451387009012,-0.267514201449765,0.0343952812937,2.62381923248283,-22.1955155757605,-11.6577088824768,-0.339346825633292,-0.358032994458514,0.472638227068598,0.951833065856727,1.7366472998545,-0.373121356092215,0.620705473753128,0.879831257529424,0.0599357992245514,0.0617236451307696,0.0931424126993792,0.120597963640795,0.128549682742671,0.638109372807176,0,0,1,"Southwest Desert","F","adult","res",0,0,1,0,0,"false",6.5,2014,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,1.71253662909151,0.162210762251219,0.368009090483771,0.000202841780975346,0.00118482345094466,0.00108859149424002,0.00108273981709935,0.00101937079807793,0.000815700291916523,0.0001344968020901,-0.0363025575799226,6.47353950413439e-05,-1.51918713654108,0.0343952812937,0.280902248997428
"PR18F0023","2019",46,303,"11","November",110889,1698.06541574545,8.57788868972538,-0.668676865911219,0.181715809301914,10.5977342275324,803.668614560507,61.6175635094554,6.54585215846477,1.37217397577758,-0.794809660610821,-0.967305031692644,0.124310827361149,0.343668829843294,1.14908200325339,1.44085398945202,-1.00128796220243,-0.295453760230222,0.0465600735871006,-2.0305669522124,-18.0778800767666,0.790481423455532,-1.8251328155377,1.22033429763206,-0.512293840509651,0.86231234944129,-0.039000797055878,-0.6112200281779,0.684568826127601,0.429496462876886,0.365151167641554,0.185080792789774,0.18736428257349,0.154373945447133,0.252851306660515,0.838117569196668,0,0,0,"Southwest Desert","F","adult","mig",1,0,1,0,0,"false",6.5,2014,"mig",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.516299476013955,-0.402334991383727,1.08360117422247,0.499451245333673,0.000851210566148513,3.19213210258301e-05,0.000121072459745212,0.000660778721603268,0.000251914720537094,0.000210834768531571,7.79636775053795e-05,0.138963365557023,8.57788868972538,0.43865781368024,0.0465600735871006,0.655457194019579
"PR18F0023","2019",0,323,"2","February",111222,1554.78762123684,57.7984991304949,-0.71531934169584,0.356075460491688,1.99039931622362,377.565706424988,27.4476722231213,10.7656309003614,0.747954541367715,-1.07938375058705,-1.03180432024288,0.37952720454996,-0.602952133962348,0.018393983224144,-0.119146546214302,-0.590752598354696,-0.367435715873384,0.0471039902177627,-1.25608738708787,-24.0687786303311,-9.65551751014252,-0.0276845091875154,-0.0317673467150869,1.49246920643501,1.46869063338963,0.843949634483477,-1.42189321860032,1.0770066600562,0.968874780156142,0.110777560690177,0.0906685756353132,0.287209166113374,0.154961325162485,0.172743586086338,0.625124366243227,1,0,0,"Southwest Desert","F","adult","mig",0,0,1,0,0,"false",6.5,2014,"mig",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.0285360413088348,-0.0504250320628247,1.12479871843995,0.622550230006856,0.000167271089755444,0.000346834785075878,0.000504492229790614,0.000655778862201418,0.000107208831598962,0.00045171943240765,0.000140142335654793,-3.99573166653075,57.7984991304949,0.755344608688083,0.0471039902177627,0.669822651511633
"PR18F0024","2019",0,353,"7","July",110889,1679.72292280469,0,-0.639507706166815,0.153849670554302,10.596204408193,804.247815382951,62.0029308587867,6.38000162324487,1.23914004094184,-0.831240974021334,-0.926968621168259,0.0835221762662612,0.343500582752601,1.15061894519541,1.45844764423855,-1.01742328919121,-0.310794587940007,0.0473266058851644,2.80384720007677,-18.3199496859761,0.380001222902642,-1.67221319712847,1.09315296699894,-0.0903477085926804,0.503333062588141,-0.908566754746427,-0.438462303658182,0.618597109918558,0.474305694834253,0.283735670832699,0.146288742312129,0.132541905557721,0.137180005038917,0.244278153826211,0.489827629492223,0,0,1,"Southwest Desert","F","adult","res",0,0,1,0,0,"false",7.5,2014,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,1.79433818668641,1.14166016058802,0.435232887886791,0.000697974426878279,5.28686677997743e-05,0.000193796645616992,0.00083680145795946,0.000503408720722981,0.000225893314534194,0.000228252555599616,0.140300010803775,6.47353950413439e-05,-1.51918713654108,0.0473266058851644,0.675654403386646
"PR18F0024","2019",11,354,"4","April",111556,1684.61970632563,3.58860244055507,-0.55353834531604,0.185101536760941,11.3960574528047,435.710172469432,36.5162071067446,8.92470149521317,1.76107963713292,-0.821515128372598,-0.808086368056349,0.129266636175547,0.431467144736655,0.172683592452865,0.294870553155836,-0.769853605631877,-0.250607046844055,0.0467926422603894,2.52414755726507,-19.0096132923584,-4.82194694208036,-0.19866259382282,-0.25858395091151,0.424354018587496,-0.543436125108756,0.615265537752172,-1.49963779396418,0.588423449607834,0.610589758313546,0.0985376736439432,0.0746023923251108,0.095455318114864,0.159535776603899,0.162127426104285,0.455737812118416,0,1,0,"Southwest Desert","F","adult","res",0,0,1,0,0,"false",7.5,2014,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.565742003764619,1.66724756434299,1.10121648079942,0.386701756914476,0.000421169737599889,0.000438350628396575,0.0007451823484827,0.000618711054463772,0.000970570074028509,0.000512813748451086,0.000263676897313304,-1.75629430440618,3.58860244055507,0.294003028556273,0.0467926422603894,0.661620026956726
"PR18F0024","2019",51,258,"2","February",110889,1678.73118373467,61.3427245267506,-0.747772577502431,0.256943559684141,7.92283263367006,456.940156372589,36.2621540459378,8.9617455293131,1.91452713975236,-0.833210736637463,-1.07668209710755,0.234424341500493,0.0494874193418435,0.229018548179284,0.28327195286691,-0.76624965221446,-0.232912225570909,0.0475700926151377,-1.27094317801394,-29.8333401735478,-14.9381207408249,0.409394292189967,0.224472048077345,1.24646644032509,0.723942022078387,1.21064910127768,-3.63967644626718,1.50355394927368,1.39083469910603,0.0838422979686351,0.0873104921819138,0.202237811372673,0.189062725615455,0.198002253391098,0.67034798915102,1,0,0,"Southwest Desert","F","adult",NA,0,0,1,0,0,"false",7.5,2014,NA,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,0.00658630961623371,-0.0571752434510781,1.16010242684532,0.674711143100071,8.11717959199888e-05,0.000605480132317525,0.000544045465864321,0.000440546979503359,0.00021622327531718,0.000343820977227491,0.000121871339325157,-1.47395228229184,61.3427245267506,0.765223773552049,0.0475700926151377,0.682001577107022
"PR18F0025","2019",51,314,"4","April",111222,1505.84698088471,0,-0.581550479957184,0.0287188298476945,0.768259007612941,329.657927388466,23.923899947852,15.4713186240132,0.633166100231968,-1.17658819345853,-0.846822792843708,-0.0996362530022842,-0.737361175641761,-0.108732001575696,-0.280021703554493,-0.132943945355303,-0.380672561800798,0.0277283271295247,2.78876821037566,-28.6453789737558,-8.47160454027836,-0.216325323089635,-0.524169210463433,-5.25121609056873,0.504156347034172,0.316469153535435,-0.775043409972426,2.56117683860165,2.21240904700366,0.0770413665821533,0.0689406324763948,1.10488153307681,0.12891545065831,0.127689104393233,0.5201343324186,0,1,0,"Southwest Desert","F","adult","res",0,0,1,0,0,"false",4.5,2016,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,1.78748655768124,-0.342760263621162,0.735686683150412,3.20793335759506e-05,0.000717097630713889,0.000872604686660159,0.000947532499628171,7.24428829596529e-06,0.00082673239273022,0.000202428270019805,NA,6.47353950413439e-05,-1.51918713654108,0.0277283271295247,0.014399508656515
"PR18F0025","2019",0,359,"7","July",110889,1504.7959943311,0,-0.565721868953878,0.0150329795735086,0.742156690976238,710.299380461543,50.5131978825672,11.1450910369829,0.158600041482924,-1.17867563166274,-0.824934286042183,-0.11966871522558,-0.740231866789114,0.901321491838558,0.933892577692761,-0.553835543034494,-0.435397216477592,0.0259719178638098,3.31491077709639,12.4128953202168,26.6799656387877,-0.247005438900781,-0.0765247052075444,-3.55024515379688,-0.628043670932264,-0.485543647807462,-4.40911727953242,2.8896441832924,2.47110120748243,0.0857000435756661,0.0682758032695454,0.944378355059151,0.106043948815404,0.168175775213014,1.66807116728939,0,0,1,"Southwest Desert","F","adult","res",0,0,1,0,0,"false",4.5,2016,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,2.02655653136339,-0.475794894866376,0.776109156728249,2.57143246789997e-05,0.000579514300992777,0.000889681236460933,0.00140033606596996,9.91596775517082e-06,0.00047659091517079,1.96821734438878e-05,-0.103893268326772,6.47353950413439e-05,-1.51918713654108,0.0259719178638098,-0.0665398260974174
"PR18F0025","2019",82,230,"2","February",111222,1683.9368311014,61.5249821108526,-0.740944510581944,0.252215887718678,8.24598649315073,457.11326895758,36.3761665857474,8.97183111254967,1.93366420312528,-0.822871434813315,-1.06723994269494,0.227504281134868,0.0850273653380424,0.229477912155049,0.288477109116464,-0.765268442336668,-0.230705432300924,0.0469960978943015,-1.27085382497634,-19.9520161350806,-6.30923849862673,0.177211580406823,-0.242810402608325,0.234648460906643,0.810175719084684,1.2873855152487,-1.18666133792,0.732271919765012,0.732167993171476,0.104466423218925,0.0836946207192696,0.212975731470391,0.158282839132221,0.14158106123312,0.554305368072427,1,0,0,"Southwest Desert","F","adult","res",0,0,1,0,0,"false",4.5,2016,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,0.00839243482326715,-0.0571346429946645,1.11662669626605,0.508892469751123,0.000292910344476607,0.000390007350759496,0.000592069891926007,0.000628545025887866,0.000194969607773675,0.000672453579103593,0.000178239533531459,-1.47194849744634,61.5249821108526,0.765716244905379,0.0469960978943015,0.666986326830359
"PR18F0025","2019",214,135,"11","November",110889,1524.24391806291,1.7476963379711,-0.673410539185683,-0.0595783433495913,0.976974954746061,841.452849245642,60.9191714236759,7.79199018838658,0.136415694974254,-1.14004874452444,-0.973850965485741,-0.228879942730116,-0.714406928703237,1.24934459402376,1.40896942713979,-0.88005323384117,-0.43795540764937,0.0319147976805634,-1.75560921402046,27.2912872880625,38.1303509670385,-0.165758845809196,0.861269399706086,4.88008073953812,0.0261965335315986,-4.00627406573787,2.9006493381254,1.48311091690954,1.40185275157389,0.137610533760518,0.0857120737316548,0.370554296927325,0.145058095296309,0.278977770894923,0.783709521627365,0,0,0,"Southwest Desert","F","adult","res",1,0,1,0,0,"false",4.5,2016,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.583984903954703,-0.277399007505916,-0.02566698880876,0.851524431707833,7.9900848664616e-05,0.000224761998217277,0.00056452614822873,0.000748376455728489,6.44055728912664e-05,0.000173194236807114,8.91644960593918e-05,0.222619089026912,1.7476963379711,0.174573409834238,0.0319147976805634,0.188322766462441
"PR18F0027","2019",76,290,"4","April",110889,1446.55515765823,0,-0.0132368519059998,0.160435154748493,1.28961261065753,572.189784378974,36.3767370974578,9.36036036036036,1.49351152954757,-1.29435184759332,-0.0609334491483109,0.0931615819808672,-0.680023538000963,0.534839914829526,0.288503155396985,-0.727469068039676,-0.281461702418728,0.0509428347266185,3.69531535810531,17.3592946366073,25.9804298256842,0.543191964056416,-0.322769702875609,-0.182286863668959,-0.558302406890955,-0.464152151112328,-3.87897228170287,2.72141358908639,2.14472317259187,0.0559032422903648,0.0609798418348844,0.221034878020691,0.0685053036671117,0.116197215950702,0.456658210028978,0,1,0,"Southwest Desert","F","adult","mig",0,0,1,0,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,2.19940571506885,1.41556196685374,0.782029795092485,3.41360841734237e-05,0.00136192204390524,0.00111530970383901,0.00335548781111624,0.00018101123794585,0.000998346249603204,0.000262615083069488,-0.625787801480457,6.47353950413439e-05,-1.51918713654108,0.0509428347266185,0.766727229174493
"PR18F0027","2019",39,318,"7","July",111222,1456.81698849802,0,0.078684989286275,0.310690157625354,1.82260572222847,737.361682041323,56.8450576324828,7.08218697739656,0.132950315585046,-1.27397010468097,0.0661801583391436,0.313095134422934,-0.62140580577886,0.973132830382495,1.22296884424743,-0.949108825924915,-0.438355018381959,0.030758303213393,7.93427241157438,-7.13791453184627,7.03578890519112,-0.215987351283849,0.190403015574353,0.380547683766136,-0.183701760838345,-0.454804283072363,-3.80910355622344,1.94557302818328,1.33551252744151,0.0588935494574292,0.05933441210714,0.150242328360998,0.11108606281631,0.212092392491576,2.01540929224752,0,0,1,"Southwest Desert","F","adult","mig",0,0,1,0,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,4.12551360922549,-0.113262640904414,0.752821164151857,8.80359908637367e-05,0.00122713059465548,0.00117802574193318,0.00127610058614125,0.000391780254699661,0.000299655638270755,1.34826634102636e-05,-0.0272346897904153,6.47353950413439e-05,-1.51918713654108,0.030758303213393,0.142670019426185
"PR18F0027","2019",35,276,"2","February",111222,1518.55789784539,57.2203315045747,-0.513873676239468,0.356406850755588,1.26402776469513,301.062649475823,19.5414935893978,15.0423926920933,0.860099620578663,-1.15134214860381,-0.753236300752183,0.380012272178915,-0.682837318548984,-0.18461117899485,-0.480097150368406,-0.174673446899105,-0.354503689614072,0.0453327579076082,-1.20021331783532,-10.9903182405521,2.18191962372938,-0.0030341884843851,0.07510289186401,1.84542567149592,-0.538453092757563,-0.361600764662198,0.159486859782066,1.22007893385747,1.14678683954671,0.0772153011931746,0.0818184760959869,0.303633825602686,0.13460028808813,0.107300238307792,0.433609065453356,1,0,0,"Southwest Desert","F","adult","mig",0,0,1,0,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.0342655319536837,-0.0250368329118289,0.99064135441858,0.714858353386678,0.000119396277930996,0.000713870611852427,0.000619534213898958,0.000869184710701775,9.59239054006811e-05,0.00117076913071538,0.000291276534587801,NA,57.2203315045747,0.753675743416056,0.0453327579076082,0.622416001577596
"PR18F0027","2019",19,330,"11","November",110889,1698.41500047829,8.59967684410271,-0.6696579870494,0.182606851459475,10.5864944083036,803.71004337671,61.6095194293393,6.55120886652418,1.3736799862926,-0.794115325821818,-0.96866176960867,0.125615077225286,0.34243269245339,1.1491919369461,1.44048674306001,-1.00076681684702,-0.295280094406772,0.0464518572626681,-2.02946676778063,-19.7637853663045,-0.778918868597684,-1.64987921625163,0.949663690407645,-0.294532087350557,0.365601011391396,-0.282094742238122,-3.38793355899537,1.004856144647,0.5075110897764,0.335301729414169,0.162811652485861,0.203765791068469,0.132941074249922,0.234537525955549,1.93778765995248,0,0,0,"Southwest Desert","F","adult","mig",1,0,1,0,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.5160835610767,-0.401835086833544,1.07540461144146,0.630676433910099,0.000609628294852181,3.78577375711953e-05,0.000156457756862283,0.00089101638311174,0.000212992644271369,0.000245046191301623,1.45844425458023e-05,0.139059031866309,8.59967684410271,0.439078920097714,0.0464518572626681,0.652579069673986
"PR18F0027","2020",187,95,"4","April",111556,1473.89197495829,0.955495894372121,0.0430829798535243,0.176188191231035,1.94519903378649,913.718670443544,68.091613180824,3.52587041485891,0.0464520061673061,-1.24005627490746,0.0169481173562694,0.116219857639045,-0.607923188924867,1.4411060129814,1.73642182929775,-1.29509704077214,-0.448329583620548,0.0402129871992542,-0.996285022808612,50.399043996289,55.2640774843646,0.0292250889279529,-0.0420995440853784,0.642560201651856,-0.376238668692989,-1.3233475909494,2.84200774410154,1.7764979784399,1.53843093002499,0.0638457993195946,0.0701489592282208,0.191997908827583,0.198459111089883,0.339136462694975,0.3910834775328,0,1,0,"Southwest Desert","F","adult","mig",0,0,0,1,0,"false",6.5,2015,"mig",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.591835404098535,0.0676246151609692,0.602857697419539,0.876124434844138,6.63437756055441e-05,0.00104414685869721,0.000842802090342717,0.000399817660467238,0.00023990215983615,0.000117198934669628,0.000358066152123244,0.36541088334768,0.955495894372121,0.0743399530484266,0.0402129871992542,0.474189224838617
"PR18F0027","2020",67,256,"2","February",110889,1541.04236956859,5.7436756549944,-0.718377618027323,0.169044622372729,1.70328801911251,811.84668452236,56.2905969032095,7.799348898448,0.19618717816916,-1.1066841602451,-1.03603344067983,0.105763563698475,-0.634528176441388,1.17078297162578,1.19765535912615,-0.879337316989294,-0.431062850297116,0.0463706950193437,-1.3518854356401,-29.0913100127935,-13.7479128993386,0.0262900012494873,0.169839570100448,2.152406335764,-0.00851417296630755,-0.64911214502521,0.0201525266256014,1.75904129932263,1.57586981848497,0.0863935427478908,0.0719490060029021,0.457879909998987,0.0701368287845585,0.122906027501059,0.838576170750434,1,0,0,"Southwest Desert","F","adult",NA,0,0,0,1,0,"false",6.5,2015,NA,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.544385789290585,-0.0939539886513907,1.06925718935569,0.700917264880306,6.3228883527877e-05,0.000570247875825963,0.000801158548777449,0.00320119261372393,4.21816901752424e-05,0.000892331598795512,7.78784270815766e-05,0.157672731508592,5.7436756549944,0.372077942018479,0.0463706950193437,0.650416072831145
"PR18F0028","2019",122,238,"7","July",110889,1799.16419476183,0,-0.640866571573587,0.207889877976849,12.7587757413153,809.376926476026,61.099820541262,8.61589517445373,1.78419861302744,-0.594010275507444,-0.92884772064782,0.162622735752372,0.581336728406584,1.16422932981286,1.41721682593425,-0.79989686690355,-0.247941078747551,0.0438095753411069,2.95737366478998,-19.0044601783055,-7.10777336009627,0.452430660721322,-0.376939000556846,-0.666192610038505,0.226344232046846,1.30989225301281,0.206431958482109,0.55038808660348,0.617358699728808,0.13467622114766,0.114610519858609,0.328024759753162,0.110514888631911,0.170225966426418,0.349226816369681,0,0,1,"Southwest Desert","F","adult","unk",0,0,1,0,0,"false",5.5,2015,"unk",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,1.86409792520607,0.87527187020491,0.332606307724426,0.000411984658377068,0.000234662881406733,0.000315732365310543,0.00128932521578163,8.21890390754202e-05,0.000465179983626073,0.000449042075074008,0.152059348643174,6.47353950413439e-05,-1.51918713654108,0.0438095753411069,0.580142767602533
"PR18F0028","2019",155,211,"4","April",110889,1621.87277907306,0.698045495982123,-0.7860742503471,0.323579320813872,3.42211343940893,441.459188918648,34.4469244018794,9.49702856009162,1.12047182317453,-0.946141207263232,-1.12964735264357,0.331961457632015,-0.445494498451595,0.187938930780695,0.200399016767721,-0.714172842684061,-0.324478830878799,0.0542253965677389,2.31000162210731,-23.7943309058775,-9.33383370756465,-0.490487584602233,-0.809209729338128,0.0588834881420978,1.4941466796249,0.951934899989137,0.200953896333225,0.770438345140732,0.768416239920483,0.155546101176089,0.0809721923458527,0.365690900096902,0.137540697605566,0.17502179668796,0.544489947430516,0,1,0,"Southwest Desert","F","adult","unk",0,0,1,0,0,"false",5.5,2015,"unk",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.594386670518443,1.5699433994255,1.66419103787798,0.489018034768426,0.000265927419587536,0.000175917070252138,0.000632552056240696,0.000832418285450875,6.61300495595379e-05,0.000440036154264536,0.00018472363825019,-1.67163820519582,0.698045495982123,0.0222255205764767,0.0542253965677389,0.843964101164716
"PR18F0028","2019",0,324,"2","February",110889,1548.94366792539,56.5516474257794,-0.70939540616525,0.346147493203104,1.86499684818194,368.638539440341,26.5117189261333,11.1417633850066,0.79380281182083,-1.09099083667583,-1.02361243890054,0.364995288324205,-0.61674369736547,-0.005294756208562,-0.161876785898848,-0.554159284846187,-0.362148715840788,0.0459288116945775,-1.23960047932169,-21.1532722651122,-7.21521869847011,0.309754142869975,-0.0551086416442043,1.10354782817228,0.866453051282455,0.281791704164361,-0.221973281422253,1.08900588424141,1.00873714860291,0.0855581050547437,0.0815337074519658,0.373972281164808,0.142966661045653,0.156388904471539,0.515193651715548,1,0,0,"Southwest Desert","F","adult","res",0,0,1,0,0,"false",5.5,2015,"res",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.0408920170802409,-0.0429336697305067,1.0357878913332,0.642667614727489,0.000154312163194207,0.00058143869219799,0.000623869402791362,0.000770432346431279,6.32336612129994e-05,0.000551138514492397,0.000206329440223793,NA,56.5516474257794,0.7517244460027,0.0459288116945775,0.638572934846633
"PR18F0029","2019",9,360,"4","April",110889,1851.01226689677,7.35760952083976,0.133765787439819,-0.191477466119281,11.6547144827471,244.274220166112,13.3092732372012,15.6496225955685,14.129598066535,-0.491031178185161,0.142348334104249,-0.421945345407616,0.45991383230048,-0.335302468518616,-0.764624455601759,-0.115597043938132,1.17567047012967,0.0481923364806248,2.72329364593606,-14.4017536783491,0.946565210510834,1.21241331152737,-0.301591565357095,-0.720718776539063,-0.087890622818814,-0.614327204274248,-1.28004842654074,0.309473572378463,0.453532779339604,0.0858818810270059,0.0741464293202185,0.113314337499672,0.0656614892295718,0.0694344033788151,0.127247072018726,0,1,0,"Southwest Desert","F","adult","unk",0,0,1,0,0,"false",7.5,2014,"unk",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.528392124873543,1.75773606154673,1.20723266283618,-0.272584542169958,0.000763376569978933,0.000577062891111737,0.000754375516915644,0.00365243587767731,0.00068874336330838,0.00279591020819445,0.00338225704450068,NA,7.35760952083976,0.413184971703312,0.0481923364806248,0.698075682827651
"PR18F0029","2019",6,351,"7","July",110889,1742.31748210217,0,-0.122916997816339,-0.0797379825513374,3.44332022276006,625.462381300219,33.9073397722046,16.5404233061891,2.53918783648513,-0.706917523827017,-0.212604029671727,-0.258388318362866,-0.443162210246022,0.676201745468669,0.1757646887192,-0.0289325015014734,-0.160879385698255,0.0572283995707419,3.89105618118607,-18.5103072821006,-4.10766132308187,0.355087780349559,-0.363306848701407,-0.623131989185312,-0.559927332977694,-0.286480720934554,-2.4288354587123,0.73785466190316,0.943507141321374,0.0594307187501698,0.0598040047630927,0.247980749267373,0.062671915274895,0.0603922063555195,0.475679722662861,0,0,1,"Southwest Desert","F","adult","unk",0,0,1,0,0,"false",7.5,2014,"unk",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Western",0,0,1,0,0,-0.601304119644971,2.28834691918792,1.89164565505125,0.531053099762917,0.000176386688048221,0.00120504781066595,0.00115959820174766,0.00400920370444614,0.000143810706311019,0.00369582027293873,0.000242032077448636,-0.391263807421134,6.47353950413439e-05,-1.51918713654108,0.0572283995707419,0.91063269086636
