"ID","m_PDSI","month","year"
"PR19M0007",-3.36643877001812,"11","2020"
"PR19F0032",-3.75805156586698,"11","2020"
"PR19F0003",-4.01465789281375,"11","2020"
"PR19F0002",-4.68646309860796,"11","2020"
"PR18M0010",-4.12907755194629,"11","2020"
"PR18F0030",-3.9446512299314,"11","2020"
"PR18F0014",-3.48154504483602,"11","2020"
"PR18M0006",-3.39909515027418,"11","2020"
"PR17M0022",-3.73277775122672,"11","2020"
"PR17M0023",-3.40911681272862,"11","2020"
"PR17F0032",-3.30272518638679,"11","2020"
"PR17F0035",-3.63794261100212,"11","2020"
"PR17M0024",-3.57094301110051,"11","2020"
"PR17M0028",-3.81035122412062,"11","2020"
"PR17F0034",-3.86327912659083,"11","2020"
"PR17U0007",-3.78736313703718,"11","2020"
"PR17M0017",-3.73215780828641,"11","2020"
"PR17F0026",-3.79350970927149,"11","2020"
"PR17F0008",-3.72233122082701,"11","2020"
"PR17U0001",-3.40892629453171,"11","2020"
"PR17F0018",-3.79789927929887,"11","2020"
"PR17M0011",-3.73277775122672,"11","2020"
"PR17F0020",-3.6573002275262,"11","2020"
"PR17M0003",-3.30777963684863,"11","2020"
"PR17F0024",-3.82759085473844,"11","2020"
"PR17F0011",-3.9890976876096,"11","2020"
"PR17F0009",-3.4218561746416,"11","2020"
"PR17M0014",-3.61271242119311,"11","2020"
"PR17M0005",-4.00810773692994,"11","2020"
"PR17F0004",-3.52633912475666,"11","2020"
"PR17F0012",-3.41441742816724,"11","2020"
"PR17F0002",-3.4108840002155,"11","2020"
"PR17F0003",-3.73197804433908,"11","2020"
"PR20F0020",-1.97976769869338,"11","2020"
"PR20F0021",-2.40480083976784,"11","2020"
"PR20F0022",-1.97976769869338,"11","2020"
"PR20F0023",-2.47765022544363,"11","2020"
"PR20F0024",-2.16226661414171,"11","2020"
"PR20F0025",-2.4819179461109,"11","2020"
"PR20F0026",-2.15815589729796,"11","2020"
"PR20F0030",-2.47765022544363,"11","2020"
"PR20F0031",-2.15815589729796,"11","2020"
"PR20F0033",-2.48007391373115,"11","2020"
"PR20F0034",-2.95141049359752,"11","2020"
"PR20F0035",-2.93189772305162,"11","2020"
"PR20F0036",-2.98467766520087,"11","2020"
"PR20F0037",-2.98267829944411,"11","2020"
"PR20F0038",-2.99867180118057,"11","2020"
"PR20F0039",-3.08636264731621,"11","2020"
"PR20F0041",-2.77076270338001,"11","2020"
"PR20F0043",-2.94913404311487,"11","2020"
"PR20F0044",-2.95669646893435,"11","2020"
"PR20F0045",-3.07889115257935,"11","2020"
"PR20F0049",-2.96046490944364,"11","2020"
"PR20M0009",-2.94468546607307,"11","2020"
"PR18F0022",-4.05798600833873,"11","2020"
"PR18F0005",-3.43761678182725,"11","2020"
